District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
West ,Western Urban,Central I,Mountain Regent,MOUNTAIN REGENT,MOUNTAIN REGENT,8.47986209,-13.22792521,107,atk51r93,https://akvoflow-110.s3.amazonaws.com/images/f38be179-b3b1-46a9-ab5d-f32169504e34.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1980,Private,PRIVATE,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,50,No,,,,,,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West II,CongoTown,Comgo Town,1B Beoku Lane,8.48136175,-13.25535736,77,atmmcs7d,https://akvoflow-110.s3.amazonaws.com/images/fd988755-688c-4720-a996-0796d0718328.jpg,7:Piped water into dwelling/plot/yard,,,2,,,1:Yes – Functional (and in use),,5:More than a year,,4:Damaged Pipe|5:Damaged Tap,Always water,,2:No,damaged tap and pipes,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2006,Private,,8:Private Individual,3:Privat owner,2:No,,No,,35,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,toke,toke community,8.308083,-13.18985338,44,alo1plbu,https://akvoflow-110.s3.amazonaws.com/images/7718108e-bb8d-41fd-9da9-57113a899399.jpg,7:Piped water into dwelling/plot/yard,,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,9:No Damages,Seasonal,3,1:Yes,,,,,1980,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,2:No,20,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Koya Rural,Malambay,17,koya,8.34595219,-13.04678565,75,aneoe44j,https://akvoflow-110.s3.amazonaws.com/images/9cd72c0f-b9cc-4b42-9080-cc243b60830b.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,4:Over a month,Yes,6:Damaged Concrete,Always water,,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),,2010,"Institution (school, health facility)",,7:Other Institution,8:Other Institution,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep eye water,Cole Lane,8.356381910853088,-13.071538265794516,44.6,anvxd89n,https://akvoflow-110.s3.amazonaws.com/images/0a4ea640-609f-4d42-bce9-1bc937dbcf16.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,Private,Private,8:Private Individual,3:Privat owner,2:No,,No,,5,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep Eye wster,Market well,8.35863264,-13.08203825,80,anznbrgk,https://akvoflow-110.s3.amazonaws.com/images/7a4ade27-9943-435b-a324-1214cd1c1c9b.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2013,Other,council,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,30,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Lowcost Housing,old locost kissy,old locost junction,8.469301656651984,-13.186633201315999,96.3,at2oc04a,https://akvoflow-110.s3.amazonaws.com/images/af56b81b-8818-4ee6-8d44-3baa3279c90b.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,two,,,4:No - Broken down,5:I don't  Know,6:I don't know,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Dry always / Never water,,1:Yes,,,,,2000,:Don't know,dont know,3:GUMA,12:Uknown,3:Unknown,,No,,50,Yes,No,Yes,Don't know,Don't know,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tombo,Public tap,8.21579356,-13.09649413,31.7,ahff02ms,https://akvoflow-110.s3.amazonaws.com/images/727f2b41-239c-4369-b694-e179d53f4184.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,16,,,1:Yes – Functional (and in use),,4:Over a month,,2:Damaged Apron|6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,Government,SALWACO,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,3,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Pipeline/Wilkinson,Pipeline/Wilkinson Road,9 Lower Pipe,8.47467843,-13.27324733,94,atbk1sn0,https://akvoflow-110.s3.amazonaws.com/images/e2b92c82-7565-4941-a038-d1f8cbe29993.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Always water,,2:No,because of contamination,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2012,Private,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|6:Toilet looks good,1:Water is available,4:Sink,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,kerry town,indian mactub,8.26800717,-13.08806892,80.4,ajtrg7y8,https://akvoflow-110.s3.amazonaws.com/images/8aa1cb44-6631-47db-adef-b44d0d2f0ed7.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,4:Over a month,No,3:Damaged Pump|7:Damaged Tank,Seasonal,3,1:Yes,,,,,2012,Government,Local council,1:Community,12:Uknown,3:Unknown,,Unknown,,5,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Ascension Town,Gray Bush,Gray Bush water point,8.48140754,-13.24920053,69,atmoqiks,https://akvoflow-110.s3.amazonaws.com/images/cd2f3982-6148-4d73-bd4e-50e246d0f028.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,4:Over a month,,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Community,,1:Community,2:Other community group,2:No,,Yes,2:No,40,Yes,No,No,,Don't know,,,,,
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tombo Wahrf Road,public tap,8.21463231,-13.09621026,53.1,ahdhxsgi,https://akvoflow-110.s3.amazonaws.com/images/bdad857c-502f-4dfd-b9c9-6183d6e1958b.jpg,6:Public tap/standpipe (stand-alone or water kiosk,OTHER:bucket pump,,5,,,1:Yes – Functional (and in use),,4:Over a month,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1991,Government,,1:Community,1:WASH management committee,1:Yes,99:Don't know,Unknown,,1,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Hastings-Yams Farm,Hastings/Yarms farm,Carr street,8.382495,-13.138411666666665,14.5,ap33w1a0,https://akvoflow-110.s3.amazonaws.com/images/d25d9fce-8464-4156-b61d-1fb1f43ba922.jpg,7:Piped water into dwelling/plot/yard,,,one,,,4:No - Broken down,3:Within the year,5:More than a year,,4:Damaged Pipe|9:No Damages,Dry always / Never water,,1:Yes,,,,,2015,Community,Community,1:Community,OTHER:Community,2:No,,Unknown,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Tengbeh Town,Trngbeh Town,29 Nelson Lane,8.47227691,-13.25478083,178,at7l5rb7,https://akvoflow-110.s3.amazonaws.com/images/c0803487-8d41-47a9-b25c-712a456db4b2.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,9:No Damages,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,2004,Private,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Portee,Portee,Alhaji water point,8.466905463323432,-13.173336231451568,-26.1,asypfytx,https://akvoflow-110.s3.amazonaws.com/images/4cc7f17b-7f95-4d3e-b512-5660a3297868.jpg,7:Piped water into dwelling/plot/yard,,,1,,,3:Yes - But damaged,,3:Over a week,,5:Damaged Tap|OTHER:no concrete base,Seasonal,7,1:Yes,,OTHER:water rate,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2015,GVWC,none,8:Private Individual,5:GUMA,2:No,,No,,15,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep eye water,New site,8.357659690082073,-13.071943446993828,55.4,any0za3j,https://akvoflow-110.s3.amazonaws.com/images/50b94930-1286-4e8f-b5ca-f7f522fcafa2.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,30,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Private,Private,8:Private Individual,3:Privat owner,2:No,,No,,6,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep eye water,Turay Drive,8.355814875103533,-13.07300241664052,34.9,anuzfisq,https://akvoflow-110.s3.amazonaws.com/images/179c169d-32e2-4559-b5b9-bfc28ae471a6.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Private,private,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,West III,Aberdeen,Aberdeen,30 Gordon St,8.49400605,-13.28143361,62,au7iwp1q,https://akvoflow-110.s3.amazonaws.com/images/45c240d1-6adf-44bb-8f62-82f62fd84ea6.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,1983,GVWC,,8:Private Individual,3:Privat owner,2:No,,Unknown,,30,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,MacDonald,MacDonald MCM water points twenty,8.28384804826765,-13.079262444541856,68,akjyiu3s,https://akvoflow-110.s3.amazonaws.com/images/61ad8490-5238-41de-8d73-9f0a7f49e142.jpg,7:Piped water into dwelling/plot/yard,,,One,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,4:Damaged Pipe|OTHER:But no water flowing because of damage pipes connection,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,WHH/ German Agro Action,MCM,6:Health Facility,7:Health Facility,1:Yes,2:No,Yes,2:No,90,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,York Rural,York,York,public tap,8.28456486,-13.17984687,51,akl5e2fq,https://akvoflow-110.s3.amazonaws.com/images/c94777a8-fc78-4965-b92e-f42a709cea96.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,8,,,3:Yes - But damaged,,4:Over a month,,3:Damaged Pump,Seasonal,4,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,Government,SaLWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Brookfields-Congo,brookfiekds,site street,8.47948711,-13.24990437,77,atjifafn,https://akvoflow-110.s3.amazonaws.com/images/9f953dfb-05f8-4161-b3ec-79d837f9526e.jpg,2:Protected dug well,2:Submersible pump,,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,5,1:Yes,,1:No payment – its free,"1:Good, practically always",OTHER:clean,2012,DFID,sci,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,30,No,,,,,,,,,
West ,Western Urban,West III,,pipeline/wilkinson,1B Lower Pipe Line,8.47445247,-13.27329526,97,atb6y9bw,https://akvoflow-110.s3.amazonaws.com/images/f6c12087-b06b-4819-967c-12391ddd7351.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,9:No Damages,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,1998,Private,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Aberdeen,Aberdeen,Kinbima drive,8.49844443,-13.28894861,60,auev95p5,https://akvoflow-110.s3.amazonaws.com/images/0e262ea2-3fcf-4b30-acd4-e128f9583f59.jpg,7:Piped water into dwelling/plot/yard,,,1,,,3:Yes - But damaged,,6:I don't know,,5:Damaged Tap,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2005,Private,,8:Private Individual,3:Privat owner,2:No,,No,,80,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,1:Bar soap
West ,Western Rural ,Waterloo Rural,Rokel,Rokel,Eden rest home,82373,135538,10,,https://akvoflow-110.s3.amazonaws.com/images/b833dc74-dd76-464d-8eea-3e1b5f1b2575.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,5:More than a year,Yes,9:No Damages,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Private,private,8:Private Individual,3:Privat owner,2:No,,No,,180,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Rural ,York Rural,Kent,Bridigtte,indian mac,8.20209391,-13.1162897,48.4,agsrc80q,https://akvoflow-110.s3.amazonaws.com/images/10d92850-8446-4a80-af2e-77e05601b561.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,No,2:Damaged Apron|6:Damaged Concrete,Seasonal,7,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2012,CONCERN,concern,1:Community,1:WASH management committee,2:No,,Yes,999:Don't know,3,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Cockle-Bay /Collegiate,cockle bay,Masion compound,8.48444483,-13.27477559,39,atrpqaob,https://akvoflow-110.s3.amazonaws.com/images/7acd0ceb-ed7b-4fb0-8eb5-baa86aba7f97.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,1:Water point has never broken down,,9:No Damages,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,2015,GVWC,Guma,8:Private Individual,3:Privat owner,3:Unknown,,No,,1,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,1:Bar soap
West ,Western Urban,West III,Lumley,Lumley,10 Amadu Lane,8.45684939,-13.27027623,45,asi2hx0e,https://akvoflow-110.s3.amazonaws.com/images/f9df6d5a-bcad-4aeb-97cf-53b1c11244dd.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Always water,,2:No,because the water often comes with tiny suspended particles,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),OTHER:null,2006,Private,,8:Private Individual,3:Privat owner,2:No,,No,,15,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,ATegbeh town,indian mac,8.32166981,-13.06404453,69.9,amai87v4,https://akvoflow-110.s3.amazonaws.com/images/d12f3432-3aa8-49fb-9810-8bcb2aa73b57.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Other,private,8:Private Individual,3:Privat owner,2:No,,Yes,999:Don't know,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West I,Ascension Town,Assemtiom town,gray bush,8.48148863,-13.24932643,52,atmthzf1,https://akvoflow-110.s3.amazonaws.com/images/610372a0-acae-4a67-a495-5460a4ba3b67.jpg,OTHER:stand pipe,,,,,,1:Yes – Functional (and in use),,,,,Always water,,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2014,,self help project,1:Community,2:Other community group,1:Yes,1:Yes,,,20,Yes,Yes,Yes,Yes,No,,,,,
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,monkey bush,indian mac,8.31397254,-13.06528279,40.6,alxsdvoc,https://akvoflow-110.s3.amazonaws.com/images/50b6283a-c5e6-42b3-9dee-3cc1ea2aa040.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,1:Yes,40,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2016,World Hope,Wold Hope,5:School,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,3:Bucket,1:Bar soap
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo water points twenty two,8.217920546271776,-13.098382889604215,53.2,ahixtehz,https://akvoflow-110.s3.amazonaws.com/images/211c6187-ae74-4c4a-bd01-064d30a1332b.jpg,7:Piped water into dwelling/plot/yard,,,One,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,4:Damaged Pipe|OTHER:pipe to be renovated,Dry always / Never water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2012,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,25,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,White stone,Kanu compound,8.38294293,-13.13593761,79.2,ap3uojhb,https://akvoflow-110.s3.amazonaws.com/images/6d7ec4c1-1c42-4e53-b7ce-c88a6646e413.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,One,,,3:Yes - But damaged,,4:Over a month,,3:Damaged Pump,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,CONCERN,Local council,5:School,3:Privat owner,2:No,,No,,30,Don't know,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West II,CongoTown,Congo Town,64 Main Road Congo Town,8.48313263,-13.2554955,39,atpjqia2,https://akvoflow-110.s3.amazonaws.com/images/f31c7b8a-50a3-42d2-b3ae-0805108451a4.jpg,7:Piped water into dwelling/plot/yard,,,1,,,4:No - Broken down,4:Over a year ago,3:Over a week,,4:Damaged Pipe|5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,1985,Private,,8:Private Individual,3:Privat owner,2:No,,No,,45,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
